,created_at,text
466,Sat Dec 05 19:22:56 +0000 2015,"RT @ExSecular: Tamil actors are so down to earth &amp; real,did not hesitate to come out &amp; help common ppl,No wonder fans build temples for the…"
467,Sat Dec 05 19:23:00 +0000 2015,"RT @zahidpatka: #ChennaiFloods #Presstitutes Silent
#PakiCONgress
@BJP_ITCELL_Maha @srustibiswalrss @ChandanChhilwar @DhruvGGN https://t.co…"
468,Sat Dec 05 19:23:00 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
469,Sat Dec 05 19:23:00 +0000 2015,"RT @ishafoundation: Today's outreach in Chennai,Cuddalore &amp; Vilupuram-Total
Amenities 12000 ppl
MedicalCamp 3000+ ppl
Pranam donors &amp; volun…"
470,Sat Dec 05 19:23:03 +0000 2015,RT @MusicThaman: More rain heading .. Guys stay safe be prepared .. Get ur phones charged #ChennaiFloods #chennaiweather #staysafe https://…
471,Sat Dec 05 19:23:03 +0000 2015,"RT @ExSecular: Tamil actors are so down to earth &amp; real,did not hesitate to come out &amp; help common ppl,No wonder fans build temples for the…"
472,Sat Dec 05 19:23:05 +0000 2015,"RT @PiyushGoyal: #ChennaiFloods update: Out of affected 7, 230 KV substations in Chennai, 6 restored. Maanali station fully water logged wi…"
473,Sat Dec 05 19:23:05 +0000 2015,"RT @Mazhaimagal: Ppl coming to #Chennai &amp; going to #Cuddalore, pls note that #medicines are the most needed commodity next to food &amp; clothi…"
474,Sat Dec 05 19:23:05 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
475,Sat Dec 05 19:23:06 +0000 2015,"""@kamaalrkhan: It's unbelievable. #ChennaiFloods https://t.co/92WRun8k3j"" 🙈🙈🙈"
476,Sat Dec 05 19:23:09 +0000 2015,RT @Onelyf_: Shame on u Amma #chennairains #chennaifloods https://t.co/2tJMHl1sLH
477,Sat Dec 05 19:23:11 +0000 2015,RT @TrollywoodTamil: Touching #ChennaiFloods https://t.co/kR9ptSbYN1
478,Sat Dec 05 19:23:13 +0000 2015,RT @sonakshisinha: Praying for all affected in the #ChennaiFloods... Hope all gets ok soon!
479,Sat Dec 05 19:23:15 +0000 2015,RT @ashoklalla: The nameless folks who went about silently doing good during the #ChennaiFloods deserve the loudest applause and deepest gr…
480,Sat Dec 05 19:23:15 +0000 2015,River rides Metro to new city areas - https://t.co/u1QQW5fbhQ #ChennaiFloods
481,Sat Dec 05 19:23:18 +0000 2015,RT @karaiyaan: போறியா வாயில அம்மா ஸ்டிக்கர் ஒட்டவா? #..ChennaiFloods.. Reaction! https://t.co/pvrYPPqDgZ
482,Sat Dec 05 19:23:18 +0000 2015,RT @chennaiweather: Clouds consolidating. It is going to move towards TN Coast. Chennai will get moderate showers #chennaifloods. https://t…
483,Sat Dec 05 19:23:19 +0000 2015,RT @Gorgeous_Geek01: This is time to show each other what humanity is all about #ChennaiFloods #ChennaiRainsHelp
484,Sat Dec 05 19:23:20 +0000 2015,RT @MumbaiCentral: Compulsory reading for people engaging in relief work during the #ChennaiFloods https://t.co/x2auQuJ0q5 Please circulate…
485,Sat Dec 05 19:23:25 +0000 2015,"RT @TimesNow: Singapore to provide US $75,000 assistance to flood-hit Chennai #ChennaiRains #ChennaiFloods https://t.co/uyouQNlZJ3"
486,Sat Dec 05 19:23:29 +0000 2015,"RT @Sachin3S: Is this True ? #RSS man found robbing jewellery,Cash &amp;valuable stuff in #ChennaiFloods ?

#BalNarendraFullTicket https://t.co…"
487,Sat Dec 05 19:23:32 +0000 2015,RT @dhanushkraja: Proud to say u guys are my fans. Keep up the good work. Do as much as field work as possible.  https://t.co/sgTU5jdZ0Q
488,Sat Dec 05 19:23:34 +0000 2015,RT @AjitKannan: #ChennaiFloods #ChennaiRainsHelp Feeling proud. Nice to join with your Team  @RJ_Balaji @Actor_Siddharth @Chinmayi @Vignesh…
489,Sat Dec 05 19:23:37 +0000 2015,RT @aliaa08: Strength and power to our army and the people fighting the #ChennaiFloods!!! #prayforchennai
490,Sat Dec 05 19:23:37 +0000 2015,"RT @PiyushGoyal: #ChennaiFloods update: Out of affected 7, 230 KV substations in Chennai, 6 restored. Maanali station fully water logged wi…"
491,Sat Dec 05 19:23:39 +0000 2015,RT @aspsaarathy: @RJ_Balaji bro director @dirlakshman is trying to reach u . Nandu Brand Lungies ready to donate lungies it seems . #Chenna…
492,Sat Dec 05 19:23:39 +0000 2015,So true and such sorry state of affairs...  https://t.co/2K58UN9tPh
493,Sat Dec 05 19:23:40 +0000 2015,"Der wil b no chance 4 unity, if v mis nw @NadingaAjith @VijayFansTrends @TrollywoodTamil @Troll_Cinema 
#Thalathalapathians #ChennaiFloods"
494,Sat Dec 05 19:23:41 +0000 2015,"RT @Skype: International calls to landlines and mobiles in to Tamil Nadu now free on Skype, we hope this helps https://t.co/6QQ6xxEVXH #Che…"
495,Sat Dec 05 19:23:42 +0000 2015,"#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro
 #chennaimicro All who have lost their important official documents Pls contact : 7667100100"
496,Sat Dec 05 19:23:44 +0000 2015,"RT @PiyushGoyal: #ChennaiFloods update: Out of affected 7, 230 KV substations in Chennai, 6 restored. Maanali station fully water logged wi…"
497,Sat Dec 05 19:23:46 +0000 2015,"RT @pravishvj: சென்னையில் இருந்து புறப்படும் 26 ரயில்கள் நாளை ரத்து:தெற்கு ரயில்வே
#ChennaiRainsHelp #ChennaiFloods @Sibi_Sathyaraj https:/…"
498,Sat Dec 05 19:23:47 +0000 2015,"RT @alagiakoothan: please go to interior places,city has lots of people to distribute materials 1/2 #ChennaiMicro #ChennaiFloods #ChennaiRa…"
499,Sat Dec 05 19:23:51 +0000 2015,"RT @NileshA: MEDICINES REQUIRED ASAP. Dr. NB Sakkubai (9840218475, 24345588) Areas covered: Kaveri Nagar (Saidapet) &amp; T.Nagar. #ChennaiFloo…"
500,Sat Dec 05 19:23:51 +0000 2015,RT @sankarbe: #salute to all Volunteers.... You are the strength... #chennairises #chennai #proud #Chennaite #ChennaiFloods https://t.co/gb…
501,Sat Dec 05 19:23:52 +0000 2015,"RT @Skype: International calls to landlines and mobiles in to Tamil Nadu now free on Skype, we hope this helps https://t.co/6QQ6xxEVXH #Che…"
502,Sat Dec 05 19:23:52 +0000 2015,RT @iamlakshmirai: Only humanity works nothing else matters 🙏😊 #prayforchennai #chennaifloods I m so helpless unable to reach anyone 😟 http…
503,Sat Dec 05 19:23:58 +0000 2015,RT @CinemaCalendar: So far in tirupur Many companies gives New Nightiees tshirts saree's #ChennaiRainsHelp #ChennaiFloods @Chinmayi https:/…
504,Sat Dec 05 19:23:58 +0000 2015,"RT @LingeshVip: Urgent help #ChennaiFloods 👈👈👈plz see this frnds 
@dhanushkraja @aditi1231 @DhivyaDharshini @ash_r_dhanush 
https://t.co/eU…"
505,Sat Dec 05 19:24:03 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
506,Sat Dec 05 19:24:07 +0000 2015,RT @Aaryan_Robin10: #Ajith fans are very special. 6 Truck relief goods have been sent so far the value of 75 Lakh #ChennaiFloods https://t.…
507,Sat Dec 05 19:24:08 +0000 2015,"RT @DainikBhaskar: #ChennaiFloods : ट्विटर पर लोगों ने लिखा- आपके घर में पानी है तो आइए हमारा घर खाली है
https://t.co/MgzIIuNIbS https://t.…"
508,Sat Dec 05 19:24:09 +0000 2015,RT @srpchennai: Accommodation n Food available for 50 ppl in Royapettah and Adyar Contact Rajeswari 8056266296 @actor_viishnu @selvaraghava…
509,Sat Dec 05 19:24:10 +0000 2015,"RT @modivanibharat: भारत में हर विपदा के वक़्त ""केंद्र"" से सेना जाती है..।।

और ""दिल"" से RSS वाले..

और ""पैसों"" से मीडिया वाले..

#HelpChen…"
510,Sat Dec 05 19:24:11 +0000 2015,RT @SLDFC: #ChennaiFloods #Dhanush helping for peoples Hats off @dhanushkraja #LetsPrayForTamilNadu soon recover #godbless https://t.co/Kim…
511,Sat Dec 05 19:24:19 +0000 2015,#ChennaiFloods  https://t.co/NikqBvlMdv
512,Sat Dec 05 19:24:24 +0000 2015,RT @mahendrapateltp: Listen Audio in English of Shreemad Bhagwat Geeta - https://t.co/NZ6CcrBGKc  https://t.co/8qph03YrAo #ChennaiFloods  #…
513,Sat Dec 05 19:24:28 +0000 2015,"Just go to MobiKwik App &amp; transfer money @ 74000-00000, Rs.71k and counting for helping #ChennaiFloods https://t.co/qzPvvaiumo"
514,Sat Dec 05 19:24:30 +0000 2015,RT @varshasinghs: Shame on those who talk ill about saint asaram bapu https://t.co/BGHAoW8gzR
515,Sat Dec 05 19:24:34 +0000 2015,RT @karaiyaan: போறியா வாயில அம்மா ஸ்டிக்கர் ஒட்டவா? #..ChennaiFloods.. Reaction! https://t.co/pvrYPPqDgZ
516,Sat Dec 05 19:24:39 +0000 2015,#ChennaiWeAreWithYou https://t.co/ZkZpbuUXPC
517,Sat Dec 05 19:24:44 +0000 2015,Chennai needs more relief materials for next two days for north chennai and valasaravakkam area #ChennaiFloods
518,Sat Dec 05 19:24:44 +0000 2015,Need vol@ Thandhai Periyar Mahal near Thirumangalam Police station around 8:30am.  Deepan : 9710595959 #ChennaiFloods #ChennaiMicro
519,Sat Dec 05 19:24:47 +0000 2015,"RT @iam_K_A: All those who have lost their important official documents 
Pls contact :7667100100 #ChennaiFloods #ChennaiRainsHelp https://t…"
520,Sat Dec 05 19:24:49 +0000 2015,"RT @saxenanishank: Anyone in Chennai in need for mobile Recharge.! I'll do a few recharges.
@chennaifloods @ChennaiRainsH"
521,Sat Dec 05 19:24:50 +0000 2015,"ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #ChennaiFloods"
522,Sat Dec 05 19:24:54 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
523,Sat Dec 05 19:24:54 +0000 2015,RT @krtgrphr: River rides Metro to new city areas - https://t.co/u1QQW5fbhQ #ChennaiFloods
524,Sat Dec 05 19:24:56 +0000 2015,RT @AakashTaywade: मदत के बहाने जेवर चोरी करते पकडे गए संघ कार्यकर्ता. #Shame #RSS #BalNarendraFullTicket #ChennaiFloods https://t.co/hTkVn…
525,Sat Dec 05 19:24:57 +0000 2015,"for Dubai &amp; UAE folks to help for #ChennaiFloods 
#TNflood 
#ChennaiMicro 
Pls spread. Thnx. https://t.co/PhxXuh7BcA"
526,Sat Dec 05 19:24:57 +0000 2015,"We got the Address Details! Please Share this Post!!

#Accident #chennairains #ChennaiRescue #ChennaiFloods  https://t.co/9Id8qxgZhG"
527,Sat Dec 05 19:24:58 +0000 2015,"RT @iThesmoke: for Dubai &amp; UAE folks to help for #ChennaiFloods 
#TNflood 
#ChennaiMicro 
Pls spread. Thnx. https://t.co/PhxXuh7BcA"
528,Sat Dec 05 19:25:09 +0000 2015,RT @aditiraohydari: Let's all do something apart from praying....Here is a reliable way we can send help to chennai... #ChennaiFloods https…
529,Sat Dec 05 19:25:10 +0000 2015,RT @RanaDaggubati: Thank you Varun for stepping fwd in these terrible times!! #ManaMadrasKosam #ChennaiRainsHelp  https://t.co/1dqWXOnCXD
530,Sat Dec 05 19:25:15 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
531,Sat Dec 05 19:25:15 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
532,Sat Dec 05 19:25:20 +0000 2015,RT @dhanushkraja: Proud to say u guys are my fans. Keep up the good work. Do as much as field work as possible.  https://t.co/sgTU5jdZ0Q
533,Sat Dec 05 19:25:20 +0000 2015,"RT @theiakr: Vedhai Avar Vedhai-cha-du :)
@Ahmedshabbir20 #APJ #AbdulKalam #ChennaiFloods #ChennaiRescue #ChennaiVolunteer https://t.co/R7P…"
534,Sat Dec 05 19:25:20 +0000 2015,"RT jsaideepak: It's sad to see Ppl in Delhi trivialise the #ChennaiFloods bcoz the ""death toll isn't high"" and bcoz ""it wasn't an earthquak…"
535,Sat Dec 05 19:25:21 +0000 2015,"@nexstep2nirvana https://t.co/zdaYkM4NSK
https://t.co/45u7upFpbV"
536,Sat Dec 05 19:25:22 +0000 2015,"RT @Mullainisanthan: Need atleast 10000 food packets for relief efforts at North Madras. Urgent. Contact 8754575678, 9445024084 #ChennaiRai…"
537,Sat Dec 05 19:25:22 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
538,Sat Dec 05 19:25:27 +0000 2015,"RT @karaiyaan: ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #Ch…"
539,Sat Dec 05 19:25:27 +0000 2015,RT @pearlvpuri: Condolences to chennai may peace and comfort find you during this difficult time.will do whatever I can for you all.God ble…
540,Sat Dec 05 19:25:27 +0000 2015,RT @PreethiKrishna: Dated 5 Dec/ 11 pm #ChennaiMicro #ChennaiFloods #ChennaiRainsHelp https://t.co/t2z0HXmr4L
541,Sat Dec 05 19:25:29 +0000 2015,RT @gayathriraguram: Nice to other countries and other states from India helping our #ChennaiFloods  and #cuddalore https://t.co/08dIqDAbZG
542,Sat Dec 05 19:25:31 +0000 2015,RT @TKollywood: We have a team of doctors here at SANKARA HALL TTK ROAD.We need more medicines. PLEASE CONTACT ME ON 9003189254 #ChennaiFlo…
543,Sat Dec 05 19:25:31 +0000 2015,"RT @theiakr: Vedhai Avar Vedhai-cha-du :)
@Ahmedshabbir20 #APJ #AbdulKalam #ChennaiFloods #ChennaiRescue #ChennaiVolunteer https://t.co/R7P…"
544,Sat Dec 05 19:25:32 +0000 2015,RT @chennaiweather: Clouds consolidating. It is going to move towards TN Coast. Chennai will get moderate showers #chennaifloods. https://t…
545,Sat Dec 05 19:25:32 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
546,Sat Dec 05 19:25:33 +0000 2015,RT @adgpi: #IndianArmy has now 60 Rescue &amp; Relief teams carrying out operations in #Chennai #ChennaiFloods https://t.co/dPS26BNwsr
547,Sat Dec 05 19:25:34 +0000 2015,And this Thng has left me with rage... #ChennaiFloods  https://t.co/tnmV4zIas7
548,Sat Dec 05 19:25:38 +0000 2015,#ChennaiFloods :sa
549,Sat Dec 05 19:25:41 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
550,Sat Dec 05 19:25:41 +0000 2015,RT @shrutihaasan: Please donate on https://t.co/Ku7mfi6pET remember every penny counts!chennai really needs your compassion and support 🙏🏼🙏…
551,Sat Dec 05 19:25:42 +0000 2015,RT @adgpi: #IndianArmy working Round the clock   to rescue flood victims #ChennaiFloods https://t.co/jYrVzqD1yg
552,Sat Dec 05 19:25:42 +0000 2015,RT @TamilaninCinema: This fly over pic is real scary !! #ChennaiFloods 😯😯 https://t.co/DshzeViiKN
553,Sat Dec 05 19:25:44 +0000 2015,RT @insan_divya: At this hour of tragedy St @Gurmeetramrahim ji is taking care of al #ChennaiFloods victims by providing physical &amp;Mental r…
554,Sat Dec 05 19:25:44 +0000 2015,"RT @S1dharthM: Prayers with the people severely effected in the #ChennaiFloods hope the weather subsides Tom,love n support"
555,Sat Dec 05 19:25:46 +0000 2015,"RT @Mazhaimagal: Acute shortage of medicine &amp; medical experts right now. As time goes, the need will become greater. Doctors need to step u…"
556,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
557,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
558,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
559,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
560,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
561,Sat Dec 05 19:25:46 +0000 2015,"RT @Telugu_Square: #Sankarabharanam 1st day Collections
https://t.co/5wU0SJx4pR

Vidhu Vinod Chopra
#NenuSailaja
#ChennaiFloods
#IndvsSA
Ra…"
562,Sat Dec 05 19:25:48 +0000 2015,"Rainfall still continue
#ChennaiFloods https://t.co/B6wyujj2p5"
563,Sat Dec 05 19:25:48 +0000 2015,#ChennaiWeAreWithYou https://t.co/8vm8aQIt4e
564,Sat Dec 05 19:25:48 +0000 2015,@divyaspandana @raginidwivedi24 I hope the supplies reaches right needies in right time.. #ChennaiFloods #ChennaiRainsHelp....
565,Sat Dec 05 19:25:50 +0000 2015,RT @adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #Armykids https://t.co/VBU…
566,Sat Dec 05 19:25:51 +0000 2015,RT @OviyaBalan: #chennaifloods #volunteers needed @RJ_Balaji @i_amspa @rj_manutd @Actor_Siddharth @Chinmayi https://t.co/0zWbzzEPPd
567,Sat Dec 05 19:25:53 +0000 2015,"RT @irrao: #ChennaiFloods #ChennaiRainsHelp #ChennaiMicro
 #chennaimicro All who have lost their important official documents Pls contact :…"
568,Sat Dec 05 19:25:55 +0000 2015,Support #Chennaifloodrelief. Contribute via @MobiKwik  https://t.co/MgIyTpGMNK
569,Sat Dec 05 19:25:56 +0000 2015,"RT @ExSecular: Tamil actors are so down to earth &amp; real,did not hesitate to come out &amp; help common ppl,No wonder fans build temples for the…"
570,Sat Dec 05 19:25:56 +0000 2015,"https://t.co/fkKAwSo8a0
@pnavdeep26 @Actor_Siddarth @rjba @VishalKOfficial #ChennaiFloods #ChennaiRescue"
571,Sat Dec 05 19:25:58 +0000 2015,@HDFCBank_Cares why dnt u give cstmrs in chennai extension for bill payments and EMI payments as banks and networks were down #chennaifloods
572,Sat Dec 05 19:25:59 +0000 2015,"@Actor_Siddharth many ppl need skin type of medicines, fever tablets, antibiotic tablets, mosquito coil,candle,match box.#ChennaiFloods"
573,Sat Dec 05 19:26:06 +0000 2015,RT @TKollywood: We have a team of doctors here at SANKARA HALL TTK ROAD.We need more medicines. PLEASE CONTACT ME ON 9003189254 #ChennaiFlo…
574,Sat Dec 05 19:26:07 +0000 2015,RT @SriniMama16: France talking about #ChennaiFloods https://t.co/pc9UHXksji
575,Sat Dec 05 19:26:09 +0000 2015,"RT @Mullainisanthan: Need atleast 10000 food packets for relief efforts at North Madras. Urgent. Contact 8754575678, 9445024084 #ChennaiRai…"
576,Sat Dec 05 19:26:10 +0000 2015,RT @adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #Armykids https://t.co/VBU…
577,Sat Dec 05 19:26:11 +0000 2015,#ChennaiFloods #ChennaiRainsHelp  https://t.co/lOhlTdD2n7
578,Sat Dec 05 19:26:11 +0000 2015,@RJ_Balaji @Actor_Siddharth @archanakalpathi #ChennaiFloods #ChennaiMicro  https://t.co/Ff6DgzwDkI
579,Sat Dec 05 19:26:11 +0000 2015,@HDFC_Bank why dont u give cstmrs in chennai extension for bill payments and EMI payments as banks and networks were down #chennaifloods
580,Sat Dec 05 19:26:12 +0000 2015,"RT @karaiyaan: ஈரக் கால்களில் சேத்துப்புண் போன்ற பூஞ்சைத் தொற்று பாதிக்கலாம். Terbinafine tablets, ஹோமியோபதியில் Graphitus தற்காக்கும். #Ch…"
581,Sat Dec 05 19:26:14 +0000 2015,RT @ActorMadhavan: #ChennaiFloods  https://t.co/NikqBvlMdv
582,Sat Dec 05 19:26:16 +0000 2015,RT @anilkapur_: Shameless @AIADMKOfficial MPs refuse to speak to citizens trying to reach them during #ChennaiFloods https://t.co/BR5XkCmITV
583,Sat Dec 05 19:26:16 +0000 2015,"RT @PiyushGoyal: #ChennaiFloods update: Out of affected 7, 230 KV substations in Chennai, 6 restored. Maanali station fully water logged wi…"
584,Sat Dec 05 19:26:19 +0000 2015,"#ChennaiFloods #ChennaiRainsHelp medical camp @ Huma, Nandanam tomorrow, Sunday 6th from 10am onwards"
585,Sat Dec 05 19:26:21 +0000 2015,RT @ashramblr: #ChennaiFloods @AsaramBapuJi 's- @ashramblr &amp; Chennai extended helping 🙌 2 flood affected local citizens of chennai. https:/…
586,Sat Dec 05 19:26:25 +0000 2015,"RT @itzRaHul7: Good wrks shld b appreciated yu people made our nation proud wth yur unity really we luv al guys keep goin
#ChennaiFloods #C…"
587,Sat Dec 05 19:26:30 +0000 2015,"#ChennaiFloods #ChennaiRainsHelp #ChennaiMicro #chennaimicro Have 100,000 food packets- packing material as well. call sachin:9840057477"
588,Sat Dec 05 19:26:31 +0000 2015,RT @ActorMadhavan: #ChennaiFloods . Will send volunteers.. https://t.co/nESXBfuIho
589,Sat Dec 05 19:26:38 +0000 2015,#ChennaiFloods #ChennaiRains #ShameAmma Lowest point in gaining publicity. Amma stickers on food packets. Shame Wtf https://t.co/THYNweJg8N
590,Sat Dec 05 19:26:38 +0000 2015,"Hey, amitgunsoldier Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/wpaPs3e9Wb"
591,Sat Dec 05 19:26:39 +0000 2015,RT adgpi: #IndianArmy has now 60 Rescue &amp; Relief teams carrying out operations in #Chennai #ChennaiFloods https://t.co/Yk0jHmtAOm
592,Sat Dec 05 19:26:39 +0000 2015,RT adgpi: #IndianArmy working Round the clock   to rescue flood victims #ChennaiFloods https://t.co/yGlH0j0B8E
593,Sat Dec 05 19:26:39 +0000 2015,I expected at least my chennai folowers to RT my #ChennaiFloods tweets. my req to @SachinKalbag @KanchanGupta @ShekharGupta were in vain.
594,Sat Dec 05 19:26:40 +0000 2015,RT adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #A… https://t.co/pBO5z6rQQT
595,Sat Dec 05 19:26:40 +0000 2015,#ChennaiVolunteer #chennairains #ChennaiFloods  https://t.co/RpDjm8HInr
596,Sat Dec 05 19:26:43 +0000 2015,RT @adgpi: An #IndianArmy officer’s daughter assisting her father in monitoring help lines during #Chennaifloods #Armykids https://t.co/VBU…
597,Sat Dec 05 19:26:43 +0000 2015,"Hey, mehulcjhaveri Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/CkiNzK8qeY"
598,Sat Dec 05 19:26:44 +0000 2015,"Hey, dossiersofsbk Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/ASJwciKZ44"
599,Sat Dec 05 19:26:44 +0000 2015,RT @NeeluAlkahrd: #ChennaiFloods Rescue operations carried out by P. P. S. S. Asaram Bapu Ji disciples. @Swamy39 @PMOIndia @HMOIndia https:…
600,Sat Dec 05 19:26:46 +0000 2015,"Hey, rahul16march Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/qL1p7LQ3ru"
601,Sat Dec 05 19:26:46 +0000 2015,#Thalathalapathians  #ChennaiFloods  https://t.co/dn2WUhmcVE
602,Sat Dec 05 19:26:46 +0000 2015,"Hey, lions567 Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/XISWH3abcG"
603,Sat Dec 05 19:26:47 +0000 2015,RT @AsmitaMadhu: Over 100 kids are running high fever. Pls contact chander 9940075528 and help with medical facility. #ChennaiFloods #Chenn…
604,Sat Dec 05 19:26:47 +0000 2015,RT @billysv: This IAS Officer Was Transferred From #Chennai Corporation Because He Warned About #ChennaiFloods! https://t.co/4qLbfej46p via…
605,Sat Dec 05 19:26:47 +0000 2015,"Hey, rahul16march Please follow --&gt;&gt; https://t.co/FzvI7fNGQ4 for all news and updates Thanks https://t.co/N4pu1H9JTm"
606,Sat Dec 05 19:26:49 +0000 2015,#India: The worst of it is clearing #Chennai but the rain isn't over yet in coastal Tamil Nadu. #ChennaiFloods  https://t.co/2AS9wK6Qy6
607,Sat Dec 05 19:26:51 +0000 2015,"RT @Chennaifloods15: Kudos to @NASDAQ for its help in raising funds! #ChennaiFloods #ChennaiRainsHelp 

RT and spread the word! https://t.c…"
608,Sat Dec 05 19:26:51 +0000 2015,"RT @MahaveerM_: Jain Bhavan,Sowcarpet,Chennai Cooking Food NonStop 4m Past 72Hrs 2 Feed Citizens #ChennaiFloods Wid 100s Volunteers https:/…"
609,Sat Dec 05 19:26:53 +0000 2015,RT @AshramOrg: #ChennaiFloods बाड़ पीड़ितों के लिए स्थानीय संत श्री Asaram Bapu Ji आश्रम द्वारा राहत सामग्री की व्यवस्था की गयी https://t.c…
610,Sat Dec 05 19:26:56 +0000 2015,#KamalHaasan why sir?  https://t.co/4yws1uALWx
611,Sat Dec 05 19:26:56 +0000 2015,RT @SkymetWeather: #ChennaiRainsHelp #ChennaiFloods KINDLY RT! All these are verified contributors. Don't RT after 24 hrs. (via SunTV) http…
612,Sat Dec 05 19:26:58 +0000 2015,RT @shrutihaasan: Please donate on https://t.co/Ku7mfi6pET remember every penny counts!chennai really needs your compassion and support 🙏🏼🙏…
613,Sat Dec 05 19:26:59 +0000 2015,"RT @Mazhaimagal: Candles, Lighters, Torches, Rubber Slippers &amp; Blankets would come in handy to many as well. May not seem much, but importa…"
614,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
615,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
616,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
617,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
618,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
619,Sat Dec 05 19:26:59 +0000 2015,"RT @Telugu_Square: Upcoming Telugu Films Release dates 
https://t.co/Ps7GUR6Pvu

#NenuSailaja
#ChennaiFloods
#manamadraskosam
#IndvsSA
#Del…"
620,Sat Dec 05 19:27:03 +0000 2015,RT @MelanieWF: Impressed about the immense support &amp; help through all the actors. Solidarity is everything! I´m in thoughts with all of u! …
